"Example_ID","Language_ID","Sentence","Segmentation","Gloss","Translation","Source","Orig_Segmentation","Orig_Glossing","Orig_Translation","Comment","Morpheme_IDs"
"tri-116","trio1238","serə=n-ai panpira i-ponoh-to","serə=n-ai panpira i-ponoh-to","PROX.DEM.INAN=3-be book 3-tell-NMLZ","This is to explain about the book…","triomeira1999[158]","","","","","X=X-X X X-X-X"
"tri-117","trio1238","sen=po=w-a-e j-ekɨ pɨ-too=me","sen=po=w-a-e j-ekɨ pɨ-too=me","PROX.DEM.INAN=LOC=1-be-NPST 1-pet bathe-NMLZ=ATTRZ","I am here in order to bathe my pet.","triomeira1999[232]","","","","","X=X=X-X-X X-X X-X=X"
"tri-118","trio1238","sen=po=w-a-e j-ekɨ tɨ-pɨ-too=me","sen=po=w-a-e j-ekɨ tɨ-pɨ-too=me","PROX.DEM.INAN=LOC=1-be-NPST 1-pet 3-bathe-NMLZ=ATTRZ","I am here in order to bathe my pet.","triomeira1999[233]","","","","","X=X=X-X-X X-X X-X-X=X"
"wai-44","waiw1244","on j-erɨ-t͡ʃe tɨt-wa-ja","on j-erɨ-t͡ʃe tɨt-wa-ja","PROX.DEM.INAN LK-drink-ADVZ.after/if 1+2-die-NPST","After drinking / if we drink this will we die?","waiwaihawkins1998[78]","","","","","X wai_lk:LK-X-X X-X-X"
"ing-26","inga1250","mərə paran nɨʔ panka toʔ uja","mərə paran nɨʔ panka toʔ uja","MED.DEM.INAN disease REL cure 3PL ERG","They are the ones who cure diseases.","cruz2005fonologia[194]","","","","","X X X X X X"
"ordpl-8","hixk1239","moro tá nehxakoná hatá, tamposokranye ymo.","moro tɨ n-eh-ʃakonɨ hatɨ t-amposokra-ɲe jmo","MED.DEM.INAN HSY 3S-be-REM.CONT HSY ADJZ-height-ADJZ AUG","That one there was hanging up in the air out of reach.","derbyshire1965textos[13]","","","","","X X X-X-X X X-X-X X"
"ordpl-9","hixk1239","moro ha ketxkoná hatá, toto komo.","moro ha ka-jat͡ʃkonɨ hatɨ toto komo","MED.DEM.INAN INTS say-REM.CONT.PL HSY people PL","“That one there,” said the people.","derbyshire1965textos[13]","","","","","X X X-X X X X"
"ordpl-35","hixk1239","moro ha, ketxkoná hatá.","moro ha ka-jat͡ʃkonɨ hatɨ","MED.DEM.INAN INTS say-REM.CONT.PL HSY","“That one there” they said.","derbyshire1965textos[14]","","","","","X X X-X X"
"ordpl-43","hixk1239","oske ehxahotho tá moro naye, foru komo, kuxuma komo.","oske eh-ʃaho=tho tɨ moro n-a-je ɸoru komo kuʃuma komo","thus be-NMLZ.P=DEV HSY MED.DEM.INAN 3S-be-NPST.UNCERT plantain PL banana.sp PL","Those are the ones that were thus, the plantains, the other species of plantain.","derbyshire1965textos[14]","","","","","X X-X=X X X X-X-X X X X X"
"car-19","cari1279","enɨ=ho-rəkə Ø-ako-jae","enɨ=ho-rəkə Ø-ako-jae","PROX.DEM.INAN=LOC=only 1>3-cut-NPST","Only here (lit. at this) I am cutting.","guerrero2019carijo[60]","","","","","X=X=X X-X"
"ikp-20","ikpe1245","tɨ-woj-n ɨpe lon wam ikpeŋ","tɨ-woj-n ɨpe lon wam ikpeŋ","COR-clothes-PERT PRED also MED.DEM.ANIM.PL I.","The Ikpeng also have clothes.","ikpengpacheco2001[113]","","","","","X-X-X X X X X"
"ikp-21","ikpe1245","tɨ-woj-k ɨlon wam ikpeŋ","tɨ-woj-k ɨlon wam ikpeŋ","COR-clothes-ADVZ also MED.DEM.ANIM.PL I.","The Ikpeng are (arriving) clothed.","ikpengpacheco2001[114]","","","","","X-X-X X X X"
"ekiri-13","ikpe1245","nen tan nen ïwïn.","nen tan nen ɨ-wɨ-n","PROX.DEM.INAN here PROX.DEM.INAN 1POSS-machete-PERT","“My machete is here.”","ikpengpacheco2001[280]","","","","","X X X X-X-X"
"ekiri-10","ikpe1245","nento nento yengli ïwïn","nen-to nen-to j-eŋ-lɨ ɨ-wɨ-n","PROX.DEM.INAN-LOC PROX.DEM.INAN-LOC 1>3-put-REC 1POSS-machete-PERT","“Here, here I put my machete.”","ikpengpacheco2001[280]","","","","","X-X X-X X-X-X X-X-X"
"pan-15","enap1235","ana j-ama-ɲe kəh kən","ana j-ama-ɲe kəh kən","1+3 LK-knock.down-NSPEC ANIM.PROX MED.DEM.ANIM","S/he knocks us down.","panarepayne2013[242]","","","","","X pan_lk:LK-X-X X X"
"pan-49","enap1235","tjopimaamɨn məh","tj-opimaamɨ-n məh","3-be.dizzy-NSPEC PROX.DEM.ANIM","S/he is dizzy.","panarepayne2013[236]","","","","","pan_3i:3S-X-X X"
"pan-46","enap1235","jipɨhtan məh","ji-pɨh-ta-n məh","3-wife-INCH.VBZ-NSPEC PROX.DEM.ANIM","S/he gets married.","panarepayne2013[235]","","","","","pan_3i:3S-X-X-X X"
"pan-70","enap1235","inken-ton pa-mpəh kəh kən","inken-ton pa-mpəh kəh kən","child-PL feed-IPFV ANIM.PROX MED.DEM.ANIM","S/he is feeding the children.","panarepayne2013[132]","","","","","X-X X-X X X"
"pan-85","enap1235","t͡ʃiʔkaʔ mu-wɨ-jah nəh kəh","t͡ʃiʔkaʔ mu-wɨ-jah nəh kəh","no 2>3-kill-REC.PFV REL.ANIM ANIM.PROX","No, it/this is what you went to kill.","panarepayne2013[425]","","","","","X X-X-X X X"
"pan-1","enap1235","pake-putu eʔɲapa w-eh-t͡ʃaʔ kəh eʔɲapa-pan atawən","pake-putu eʔɲapa w-eh-t͡ʃaʔ kəh eʔɲapa-pan atawən","before-AUG indian S_A_-be-REC ANIM.PROX people-ADJZ.completely all","Long ago all people were entirely Indians/Panare.","panarepayne2013[2]","","","","","X-X X X-X-X X X-X X"
"pan-52","enap1235","wosonompan kəh eʔɲapa wat͡ʃe ke","w-os-onompa-n kəh eʔɲapa wat͡ʃe ke","S_A_-DETRZ-paint-NSPEC ANIM.PROX.INVIS person annato INS","Someone's painting themselves with annato.","panarepayne2013[302]","wo-s-onompa-n këj e'ñapa wache ke","","","","X-X-X-X X X X X"
"kax-124","kaxu1237","na, moro na tukuko","na moro na t-uku-ko","PART MED.DEM.INAN PART 3-try-IMP","Well, try that one then.","schuring2018kaxuyana[193]","","","","","X X X X-X-X"
"tri-4","trio1238","məe n-ee-ja-n əta-e","məe n-ee-ja-n əta-e","PROX.DEM.ANIM 3-come-PRS.IPFV-DUB hear-PURP","S/he is coming to hear/listen.","triomeira1999[134]","","","","","X X-X-X-X X-X"
"tri-3","trio1238","məe n-ee-ja-n j-eta-e","məe n-ee-ja-n j-eta-e","PROX.DEM.ANIM 3-come-PRS.IPFV-DUB 1P-hear-PURP","S/he is coming to listen to me.","triomeira1999[134]","","","","","X tri_3:3S-X-X-X X-X-X"
"tri-96","trio1238","məe ni-tunta","məe ni-tunta","PROX.DEM.ANIM 3-arrive","This one has arrived.","triomeira1999[154]","","","","","X X-X"
"wai-17","waiw1244","oj-etaɸa moso","oj-etaɸa moso","3>1-hit PROX.DEM.ANIM","S/he hit me.","waiwaihawkins1998[181]","","","","","wai_1p:3>1-X X"
"aka-26","akaw1239","kamo idombadong eba'kagabï, kajiri engik tok eba'kagabï","kamo i-tompa-ton e-paʔka-kapɨ kasiri en-ik tok e-paʔka-kapɨ","MED.DEM.ANIM.PL 3-relative-PL DETRZ-let.out-CPL manioc.beer drink-SUP 3PL DETRZ-let.out-CPL","His other partners (relatives) came out from the forest, they came out to drink kajiri.","akawaiocaesar2003[323]","","","","","X X-X-X X-X X X-X X X-X"
"aka-45","akaw1239","mərə koroʔtau rə si Ø-mainampa-saʔ=i-ja man","mərə koroʔtau rə si Ø-mainampa-saʔ=i-ja man","MED.DEM.INAN within EMP EMP Ø-take.care.of-PFV=3-ERG 3.be.PRS","And she has taken care of me while within this time.","akawaiocaesar2003[527]","","","","","X X X X ing_1p:1P-X-X=X-X X"
"kar-79","gali1262","moxko pita:ni ku:pi","moʔko pitani kupi","MED.DEM.ANIM child bathe.NMLZ","bathing the child","courtz2008carib[250]","","","","","X X X"
"ing-144","inga1250","amərə uja kɨrərə aʔtə","amərə uja kɨrərə aʔtə","2 ERG MED.DEM.ANIM cut","You'll cut him.","cruz2005fonologia[150]","","","","","X X X X"
"ing-156","inga1250","kɨrə eʔnepɨrɨ","kɨrə eʔnepɨrɨ","MED.DEM.ANIM dream","S/he's dreaming.","cruz2005fonologia[366]","","","","","X X"
"ing-162","inga1250","nin kɨrərə je-ʔpɨ","nin kɨrərə je-ʔpɨ","where.from MED.DEM.ANIM come-PST","Where did she come from?","cruz2005fonologia[198]","","","","","X X X-X"
"kahura-14","nucl1656","anétã ekiséi, Auná,","anetɨ ekise-i auna","chief MED.DEM.ANIM-COP A.","She's the chief, Auná.","franchetto1986kuikurotexts[16]","","","Ela é chefe, Auná,","","X X-X X"
"kar-76","gali1262","moxko a:rawa:ta wotïxto se neixtoŋ̑","moʔko arawata w-otɨʔto se n-eʔ-Ø-ton","MED.DEM.ANIM howler.monkey S_A_-descend DES 3-be-IMM-PL","They wanted the howler monkey to come down.","hoff1968carib[116]","","","","","X X X-X X X-X-X-X"
"kar-81","gali1262","moxko a:rawa:ta wo","moʔko arawata wo","MED.DEM.ANIM howler.monkey kill","the killing of the howler monkey","hoff1968carib[117]","","","","","X X X"
"kar-82","gali1262","moxko a:rawa:ta wotïxto","moʔko arawata w-otɨʔ-to","MED.DEM.ANIM howler.monkey S_A_-come.down-NMLZ","the coming down of the howler monkey","hoff1968carib[117]","","","","","X X X-X-X"
"kaikuxi-18","apal1257","Kaikuxi rohxo rukuh mokyro, tykase toh rahkene.","kaikuʃi roʔʃo rukuʔ mokɨro tɨ-ka-se toʔ raʔkene","jaguar INTS really MED.DEM.ANIM CPL-say-CPL 3PL really","That's really a jaguar, they said.","koehns1994textos[3]","","","Aquele é uma onça de verdade, eles dizeram.","","X X X X X-X-X X X"
"mac-70","macu1259","inkamoro manaʔ-pɨtɨ-ʔpɨ pena","inkamoro manaʔ-pɨtɨ-ʔpɨ pena","MED.DEM.ANIM.PL dance-ITER-PST long.ago","Those people used to dance long ago.","macushiabbott1991[106]","","","","","X X-X-X X"
"mac-75","macu1259","toron-jamɨ joroi enaʔ-nen-an inkamoro","toron-jamɨ joroi enaʔ-nen-an inkamoro","bird-PL cashew eat-AGT.NMLZ-PL MED.DEM.ANIM.PL","Those birds are cashew-eaters.","macushiabbott1991[93]","","","","","X-X X X-X-X X"
"mac-76","macu1259","uurɨʔ-kon koneka-tɨpon mɨɨkɨrɨ deus","uurɨʔ-kon koneka-tɨpon mɨɨkɨrɨ deus","1PRO-PL make-NMLZ MED.DEM.ANIM god","God is the one who made us.","macushiabbott1991[94]","","","","","X-X X-X X X"
"mac-84","macu1259","mɨɨkɨrɨ woroʔke es-eurɨma-koi","mɨɨkɨrɨ woroʔke es-eurɨma-koi","MED.DEM.ANIM parrot DETRZ-talk-NMLZ","That parrot is one who speaks.","macushiabbott1991[71]","","","","","X X X-X-X"
"mac-85","macu1259","i-wɨ-ton mɨɨkɨrɨ","i-wɨ-ton mɨɨkɨrɨ","3-kill-NMLZ MED.DEM.ANIM","He is a killer (i.e., dangerous, with potential to kill).","macushiabbott1991[95]","","","","","X-X-X X"
"mac-79","macu1259","moro uu-koʔmamɨ-ʔpɨ mɨɨkɨrɨ j-ewɨʔ ta","moro uu-koʔmamɨ-ʔpɨ mɨɨkɨrɨ j-ewɨʔ ta","MED.DEM.INAN 1S-remain-PST MED.DEM.ANIM LK-house LOC","There I remained, in his house.","macushiabbott1991[32]","","","","","X mac_1s:1S-X-X X X-X X"
"way-101","waya1269","kaimək məkrə əw-ə-ja","kaimək məkrə əw-ə-ja","tick MED.DEM.ANIM 3>2-bite-NPST","The tick bites you.","camargo2010wayana[29]","","","","","X X X-X-X"
"ordpl-2","hixk1239","oske kanye moká nexeye ahakheno.","oske ka-ɲe mokɨ n-eʃe-je ahak=heno","thus say-AGT.NMLZ DIST.DEM.ANIM 3S-be-REM.CPL father=dead","My late father was the one, the one who said it thus.","derbyshire1965textos[13]","","","","","X X-X X X-X-X X=X"
"ordpl-3","hixk1239","oskenotho tá mokro.","oske-no=tho tɨ mokro","thus-NMLZ=DEV HSY MED.DEM.ANIM","That one (is) the thing that was like that.","derbyshire1965textos[13]","","","","","X-X=X X X"
"ordpl-6","hixk1239","kanye moká nexeye heno.","ka-ɲe mokɨ n-eʃe-je=heno","say-AGT.NMLZ DIST.DEM.ANIM 3S-be-REM.CPL=dead","He (my father) was the one, the one who said it.","derbyshire1965textos[13]","","","","","X-X X X-X-X =X"
"kui-140","nucl1656","t-uhu-taɣɨ-ha eɣe-i tu-e-lɨ uhu-taɣɨ eɣe-i i-heke","t-uhu-taɣɨ-ha eɣe-i tu-e-lɨ uhu-taɣɨ eɣe-i i-heke","3-know-CONT-AFF MED.DEM.INAN-COP 3-kill-PNCT know-CONT MED.DEM.INAN-COP 3-ERG","He knew it, he knew they were going to kill him.","franchetto2010ergativity[128]","","","","","X-X X-X-X-X X-X X-X-X X-X X-X X-X"
"car-22","cari1279","məkə wui na-janə","məkə wui na-janə","DIST.DEM.ANIM cassava eat.starchy-NPST.UNCERT","He is eating cassava.","guerrero2016karihona[11]","","","","","X X X-X"
"ekiri-3","ikpe1245","ïwïn mun eto ankang man","ɨ-wɨ-n mun eto an-k-aŋ man","1POSS-machete-PERT DIST.DEM.INAN UNCERT 3-say-REM.CONT AFF","“Where might my machete be?”, he asked.","ikpengpacheco2001[279]","","","","","X-X-X X X X-X-X X"
"ekiri-9","ikpe1245","otumunto mun eto ïwïn otumunto","otumunto mun eto ɨ-wɨ-n otumunto","where DIST.DEM.INAN UNCERT 1POSS-machete-PERT where","“Where might my machete be, where?”","ikpengpacheco2001[280]","","","","","X X X X-X-X X"
"ekiri-12","ikpe1245","pupa muntu mun, waptakgwam keni owïn","pupa mun-tu mun w-apta-gwam keni o-wɨ-n","father.VOC DIST.DEM.INAN-LOC DIST.DEM.INAN 2POSS-armpit-LOC REL 2POSS-machete-PERT","“Father, your machete is the one under your arm.”","ikpengpacheco2001[280]","","","","","X X-X X X-X-X X X-X-X"
"ikp-176","ikpe1245","ugun petkom Ø-anoŋ-lɨ emaŋgatkuri biscoito t-eru-tpot aŋpi ɨna","ugun petkom Ø-anoŋ-lɨ emaŋgatkuri biscoito t-eru-tpot aŋpi ɨna","DIST.DEM.ANIM woman 3>3-ask-REC girl biscuit 3>3-give-NMLZ boy OBL","That woman asked the girl to give the biscuit to the boy.","ikpengpacheco2001[121]","","","","","X X X-X-X X X X-X-X X X"
"kaikuxi-11","apal1257","Onoky hko moky, tykase papa.","onokɨ ʔko mokɨ tɨ-ka-se papa","who by.the.way DIST.DEM.ANIM CPL-say-CPL father","“What is that?”, said my father.","koehns1994textos[2]","","","Que bicho é aquele? meu pai disse.","","X X X X-X-X X"
"kui-138","nucl1656","kuk-e-ni h-ekise-i","kuk-e-ni h-ekise-i","3-kill-AGT.NMLZ AFF-MED.DEM.ANIM-COP","He's a killer (of some animal).","kuikurodossantos2007[87]","","","","","X-X-X X-X-X"
"kui-139","nucl1656","itão h-ekise-i ku-ki-ɲi h-ekuɣu","itão h-ekise-i ku-ki-ɲi h-ekuɣu","woman AFF-MED.DEM.ANIM-COP 3-grate-AGT.NMLZ AFF-really","This woman is really an actual grater (of manioc).","kuikurodossantos2007[88]","","","","","X X-X-X X-X-X X-X"
"wkk-17","macu1259","iruiya iwî'pî, mîîkîrî","i-rui=ja i-wɨ-ʔpɨ mɨɨkɨrɨ","3-older.brother=ERG 3-kill-PST MED.DEM.ANIM","His older brother killed him.","macushiabbott1991[155]","","","","","X-X=X X-X-X X"
"wkk-22","macu1259","pîretîkuya yanumî'pî tînpo pona, yarî'pîiya aminke tuna kata pî', pîranna yarakkita pî', pîranna pia awanî mîrîrî.","pɨretɨku=ja janumɨ-ʔpɨ tɨ-npo pona jarɨ-ʔpɨ=i-ja aminke tuna kata pɨʔ pɨranna jarakkita pɨʔ pɨranna pia a-wanɨ mɨrɨrɨ","frog=ERG pick.up-PST COR-back onto carry-PST=3-ERG far water liquid.LOC to ocean middle to ocean to 3S-be MED.DEM.INAN","The frog picked him up on his back and carried him far to the water, to the middle of the ocean. It was in the ocean.","macushiabbott1991[156]","","","","","X=X X-X X-X X X-X=X-X X X X X X X X X X X-X X"
"wkk-26","macu1259","aako'mamî'pî, mîîkîrî pemonkon tekkari tonpai pra, ikarau ko'mannîpî'pî, ikîrî mîrîrî, yei mararon pepîn mîrîrî ikîrî.","aa-koʔmamɨ-ʔpɨ mɨɨkɨrɨ pemonkon t-ekkari t-onpa-i pra i-karau koʔman-nɨpɨ-ʔpɨ ikɨrɨ mɨrɨrɨ jei marar-on pepɨn mɨrɨrɨ ikɨrɨ","3S-remain-PST MED.DEM.ANIM person COR-food PTCP-taste-PTCP NEG 3-cry remain-CAUS-PST hill DIST.INAN tree little-NMLZ NEG MED.DEM.INAN hill","He remained, that man, not eating food. He remained crying. That hill, there were many trees on that hill.","macushiabbott1991[157]","","","","","X-X-X X X X-X X-X-X X X-X X-X-X X X X X-X X X X"
"wkk-29","macu1259","mararî pra toronyamî we'nato' mîrîrî","mararɨ pra toron-jamɨ weʔna-toʔ mɨrɨrɨ","little NEG bird-PL sleep-NMLZ MED.DEM.INAN","It was the sleeping place of a lot of birds.","macushiabbott1991[157]","","","","","X X X-X X-X X"
"wkk-30","macu1259","waku'kayamî, tararamuyamî, tamî'nawîrî mai'wayamî, toronyamî we'nato' mîrîrî.","wakuʔka-jamɨ tararamu-jamɨ tamɨʔnawɨrɨ maiʔwa-jamɨ toron-jamɨ weʔna-toʔ mɨrɨrɨ","dove-PL jabiru-PL all duck-PL bird-PL sleep-NMLZ MED.DEM.INAN","Doves and jabirus and all the ducks, it was the sleeping place of birds.","macushiabbott1991[157]","","","","","X-X X-X X X-X X-X X-X X"
"wkk-33","macu1259","î' wani awanî mîrîrî? ta'pîiya.","ɨʔ wani a-wanɨ mɨrɨrɨ ta-ʔpɨ=i-ja","what why 3S-be MED.DEM.INAN say-PST=3-ERG","“What are you doing here?,” (s)he said.","macushiabbott1991[158]","","","","","X X X-X X X-X=X-X"
"wkk-37","macu1259","attî'pî. kaiwano' kînî mîîkîrî.","a-ttɨ-ʔpɨ kaiwanoʔ kinɨ mɨɨkɨrɨ","3S-go-PST star really MED.DEM.ANIM","(S)he went. That one was really a star.","macushiabbott1991[158]","","","","","X-X-X X X X"
"wkk-44","macu1259","moropai mîîkîrî pemonkon wîtî'pî, kapoi kinî mîîkîrî.","moropai mɨɨkɨrɨ pemonkon wɨtɨ-ʔpɨ kapoi kinɨ mɨɨkɨrɨ","and MED.DEM.ANIM person go-PST moon really DIST.ANIM","And she, the person, went. She was really the moon.","macushiabbott1991[159]","","","","","X X X X-X X X X"
"wkk-49","macu1259","mîîkîrî pemonkon wîtî'pî, moropai isan erepantu'ka'pî.","mɨɨkɨrɨ pemonkon wɨtɨ-ʔpɨ moropai i-san erepan-tuʔka-ʔpɨ","MED.DEM.ANIM person go-PST and 3POSS-mother arrive-finally-PST","The person went and his mother finally came.","macushiabbott1991[159]","","","","","X X X-X X X-X X-X-X"
"wkk-54","macu1259","wei kinî mîîkîrî","wei kinɨ mɨɨkɨrɨ","sun really MED.DEM.ANIM","She was really the sun.","macushiabbott1991[160]","","","","","X X X"
"wkk-55","macu1259","tamî'nawîrî pata ya'karumaiya mîrîrî.","tamɨʔnawɨrɨ pata jaʔkaruma=i-ja mɨrɨrɨ","all place light.up=3-ERG MED.DEM.INAN","She lights up the whole place (earth).","macushiabbott1991[160]","","","","","X X X=X-X X"
"mak-59","maqu1238","Ne'köömü möönü... ne'köömü kinñatui.","aneʔkəəmɨ məənɨ aneʔkəəmɨ kɨn-jatu-i","what DIST.DEM.INAN what 3REM-burn-REC.PFV","I saw the one which burned.","maquiritaricaceres2011[350]","","","","","X X X X-X-X"
"pan-95","enap1235","ni-peetjaipan-jah kən","ni-peetjaipan-jah kən","3-wrinkle-REC.PFV MED.DEM.ANIM","It wrinkled.","mattei1994diccionario[168]","","","","","X-X-X X"
"pan-6","enap1235","jɨ=petjuʔma-jah kən","jɨ=petjuʔma-jah kən","1P=hit-REC.PFV ANIM.DIST","S/he hit me.","panarepayne2013[32]","","","","","X=X-X X"
"pan-11","enap1235","ju j-ama-jah kən","ju j-ama-jah kən","1PRO LK-knock.down-REC.PFV ANIM.DIST","S/he knocked me down.","panarepayne2013[202]","","","","","X X-X-X X"
"pan-18","enap1235","ana j-ama-jah kən","ana j-ama-jah kən","1+3 LK-knock.down-REC.PFV ANIM.DIST","S/he knocked us down.","panarepayne2013[202]","","","","","pan_13pro:1+3 X-X-X X"
"pan-20","enap1235","kən ana n-ama-jah ama","kən ana n-ama-jah ama","ANIM.DIST 1+3 3-knock.down-REC.PFV 1+3","We knocked him down.","panarepayne2013[202]","","","","","X pan_13pro:1+3 X-X-X X"
"pan-23","enap1235","kən j-ama-ɲe mən ana","kən j-ama-ɲe mən ana","ANIM.DIST LK-knock.down-NSPEC INAN.DIST.INVIS 1+3","We knock him/her down.","panarepayne2013[242]","","","","","X X-X-X X pan_13pro:1+3"
"pan-3","enap1235","ni-petjuʔma-jah kən","ni-petjuʔma-jah kən","3>3-hit-REC.PFV ANIM.DIST","S/he hit him/her.","panarepayne2013[201]","","","","","pan_3a:3>3-X-X X"
"pan-32","enap1235","aj-ama-jah kən","aj-ama-jah kən","3>2-knock.down-REC.PFV ANIM.DIST","S/he knocked you down.","panarepayne2013[201]","","","","","pan_2p:3>2-X-X X"
"pan-33","enap1235","a-petjuʔma-jah kən","a-petjuʔma-jah kən","3>2-hit-REC.PFV ANIM.DIST","S/he hit you.","panarepayne2013[201]","","","","","pan_2p:3>2-X-X X"
"pan-42","enap1235","ije j-ɨkɨtɨ-jah kən","ije j-ɨkɨtɨ-jah kən","pole LK-cut-REC.PFV ANIM.DIST","S/he cut the tree/pole/limb.","panarepayne2013[25]","","","","","X pan_lk:LK-X-X X"
"pan-61","enap1235","n-ama-jah kən","n-ama-jah kən","3>3-knock.down-REC.PFV ANIM.DIST","S/he knocked him/her down.","panarepayne2013[200]","","","","","X-X-X X"
"pan-62","enap1235","kən j-apə-n","kən j-apə-n","ANIM.DIST LK-arm-PERT","his/her arm","panarepayne2013[26]","","","","","X X-X-X"
"pan-71","enap1235","tɨkasen ˈpajah kən tikon","tɨ-katɨ-sen pa-jah kən tikon","NMLZ-fat-NMLZ feed-REC.PFV ANIM.DIST child","He fed the fat child.","panarepayne2013[104]","","","","","X-X-X X-X X X"
"pan-72","enap1235","nɨ-pa-jah kən pija-pan","nɨ-pa-jah kən pija-pan","3>3-feed-REC.PFV ANIM.DIST big-ATTR.purely","He fed the purely big ones.","panarepayne2013[128]","","","","","X-X-X X X-X"
"pan-73","enap1235","ije j-ama-jah kən","ije j-ama-jah kən","tree LK-knock.down-REC.PFV ANIM.DIST","S/he knocked down the tree.","panarepayne2013[45]","","","","","X X-X-X X"
"pan-2","enap1235","nɨ-sɨrkeʔ-jah kən","nɨ-sɨrkeʔ-jah kən","3-get.tired-REC.PFV ANIM.DIST","S/he got tired.","panarepayne2013[199]","","","","","pan_3a:3S-X-X X"
"pan-7","enap1235","ju petjuʔma-jah kən","ju petjuʔma-jah kən","1PRO hit-REC.PFV ANIM.DIST","S/he hit me.","panarepayne2013[203]","","","","","X X-X X"
"pan-74","enap1235","kən aj-ɨkɨtɨ-jah","kən aj-ɨkɨtɨ-jah","ANIM.DIST 2-cut-REM.PFV","S/he cut you.","panarepayne2013[25]","","","","","X X-X-X-X"
"pan-146","enap1235","j-u-tə-n kəh kən","j-u-tə-n kəh kən","3-S_A_-go-NSPEC 3.ANIM.COP MED.DEM.ANIM","S/he is gonna go.","panarepayne2013[31]","","","","","X-X-X-X X X"
"pan-147","enap1235","j-anompa-ɲe kəh kən","j-anompa-ɲe kəh kən","3P-adorn-NSPEC 3.ANIM.COP MED.DEM.ANIM","S/he is gonna adorn him/her.","panarepayne2013[31]","","","","","X-X-X X X"
"pan-5","enap1235","[ˈpɛtʲuʔmajah kəŋ]","Ø-ˈpetjuʔma-jah kən","1-hit-REC.PFV MED.DEM.ANIM","S/he hit me.","panarepayne2013[28]","","","","","pan_1p:3>1-X-X X"
"pan-21","enap1235","an-o-samaika-n mən ana","an-o-samaika-n mən ana","1+3-S_A_-sit-NSPEC MED.DEM.INAN 1+3","We sit.","panarepayne2013[237]","","","","","pan_13pro:1+3-X-X-X X X"
"pan-22","enap1235","ana-w-əʔmarapa-n mən ana","ana-w-əʔmarapa-n mən ana","1+3-S_A_-escape-NSPEC MED.DEM.INAN 1+3","We escape.","panarepayne2013[237]","","","","","pan_13pro:1+3-X-X-X X X"
"pan-64","enap1235","kən petjuʔma-ɲe kəh kən","kən petjuʔma-ɲe kəh kən","ANIM.DIST punish-NSPEC 3.ANIM.COP MED.DEM.ANIM","S/he punishes him/her.","panarepayne2013[242]","","","","","X X-X X X"
"tri-35","trio1238","məərə əturu-ketɨ-npə ju-tuuka","məərə əturu-ketɨ-npə ju-tuuka","MED.DEM.ANIM talk-NMLZ.AGT-PST 3>1-hit","That one, who had been talking, has hit me.","triomeira1999[574]","","","","","X X-X-X tri_1p:3>1-X"
"ara-55","para1310","ugon t-udu-lɨ t͡ʃit͡ʃi pumie wɨna","ugon t-udu-lɨ t͡ʃit͡ʃi pumie wɨna","man 3>3-give-REC watch woman BEN","The man gave a watch to the woman.","alves2017arara[187]","","","","","X X-X-X X X X"
"ara-11","para1310","w-ibɨ-nɨ","w-ibɨ-nɨ","1S_A_-bathe-REC","I bathed.","alves2017arara[150]","","","","","ara_1sa:1S-X-X"
"ara-12","para1310","wɨ-ge-nɨ","wɨ-ge-nɨ","1-say-REC","I said.","alves2017arara[150]","","","","","ara_1sa:1S-X-X"
